"","ASV_id","merged_taxon","total_read","group","taxon1","taxon2","taxon3","taxon4","taxon5","mean_similarity","HR04_01","HR04_02","HR04_03","HR04_04","HR07_01","HR07_02","HR07_03","HR07_04","IS01_01","IS01_02","IS01_03","IS01_04","IS02_01","IS02_02","IS02_03","IS02_04","KH01_01","KH01_02","KH01_03","KH01_04","KH02_01","KH02_02","KH02_03","KH02_04","KH03_01","KH03_02","KH03_03","KH03_04","KH05_01","KH05_02","KH05_03","KH07_01","KH07_02","KH07_04","KH08_04","KH09_01","KH09_02","KH09_03","KH09_04","KH10_01","KH10_02","KH10_03","KH10_04","KV01_01","KV01_02","KV01_03","KV01_04","NC01_01","NC01_02","NC01_03","NC01_04","NS01_01","NS01_02","NS01_03","NS01_04","NS02_02","NS02_03","NS02_04","NS04_01","NS04_02","NS04_03","NS04_04","NS06_01","NS06_02","NS06_03","NS06_04","NS10_01","NS10_02","NS10_03","NS10_04","NS12_01","NS12_02","NS12_03","NS12_04","NS38_01","NS38_02","NS38_03","NS38_04","NS43_01","NS43_02","NS43_03","NS43_04","NS45_01","NS45_02","NS45_03","NS45_04","NS47_04"
"11","ASV108","Monothalamea;Hippocrepinella_sp",7456,"benthic","Monothalamea","CladeD","Hippocrepinellidae","Hippocrepinella","Hippocrepinella_sp",0.984,0,10,0,4,0,0,0,0,0,82,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,1,0,0,0,0,0,0,0,2,0,0,0,3,0,0,138,4,0,1,27,2,1,0,67,0,2174,3277,18,0,121,86,6,0,6,14,35,0,0,361,67,2,0,15,785,0,2,69,65,0
"12","ASV109","Globothalamea;Globobulimina_auriculata",7961,"benthic","Globothalamea","Rotaliida","Globobuliminidae","Globobulimina","Globobulimina_auriculata",0.993,0,36,324,8,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,3,8,0,0,0,0,4,0,1,0,0,0,0,0,0,0,3508,456,4,37,8,712,49,0,3,3,0,0,1732,389,0,0,577,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13","ASV11","Globothalamea;Stainforthia_sp",80854,"benthic","Globothalamea","Rotaliida","Stainforthiidae","Stainforthia","Stainforthia_sp",1,76,0,0,11376,0,0,0,7492,8801,12,1,20020,422,0,7,9808,3168,108,747,3574,0,9,3,8,0,9,6,93,8,2,406,0,0,8,30,0,0,0,7,33,4,0,41,7,38,32,3033,0,0,0,29,0,0,0,675,0,0,1839,0,1,0,401,0,579,952,2494,0,1,24,786,0,0,3,2261,0,0,0,435,0,5,0,189,0,1,13,249,528
"14","ASV110","Globothalamea;Cibicidoides_lobatulus",8243,"benthic","Globothalamea","Rotaliida","Cibicididae","Cibicidoides","Cibicidoides_lobatulus",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8069,0,0,59,0,0,0,9,0,0,0,51,25,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15","ASV1107","Monothalamea;CladeY_XX_sp",239,"benthic","Monothalamea","CladeY","CladeY_X","CladeY_XX","CladeY_XX_sp",0.99,0,0,0,26,0,0,0,0,0,23,23,102,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16","ASV1110","Globothalamea;Reophax_scorpiurus",169,"benthic","Globothalamea","Textulariida","Reophacidae","Reophax","Reophax_scorpiurus",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,9,0,0,2,5,0,0,0,0,0,0,0,79,2,0,0,12,0,0,0,11,0,0
"17","ASV113","Monothalamea;",7854,"benthic","Monothalamea","CladeD","Hippocrepinellidae","","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,0,4512,3177,17,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18","ASV1131","Globothalamea;Nonionellina_labradorica",252,"benthic","Globothalamea","Rotaliida","Nonionidae","Nonionellina","Nonionellina_labradorica",0.993,0,0,0,238,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19","ASV1152","Globothalamea;Cribrostomoides_sp",198,"benthic","Globothalamea","Textulariida","Ammosphaeroidinidae","Cribrostomoides","Cribrostomoides_sp",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,30,0,0,0,1,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,58,0,0,0,17,0,0
"20","ASV1157","Globothalamea;Textulariida_XX_sp",241,"benthic","Globothalamea","Textulariida","Textulariida_X","Textulariida_XX","Textulariida_XX_sp",0.978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,25,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,8,0,0,0,5,75
"21","ASV1167","Monothalamea;Conqueria_bolivari",246,"benthic","Monothalamea","CladeCON","CladeCON_X","Conqueria","Conqueria_bolivari",0.993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,1,0,0,0,8,0,0,28,6,0,0,0,1,0,0,26,0,0,0,1,0,0,0,4,0,0,0,3,0,0,24,20,0,0,2,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,1,5,0,0,0,2,0
"22","ASV1185","Monothalamea;Hippocrepinella_sp",285,"benthic","Monothalamea","CladeD","Hippocrepinellidae","Hippocrepinella","Hippocrepinella_sp",0.992,0,0,0,95,80,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,52,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"23","ASV1188","Globothalamea;Globobulimina_sp",266,"benthic","Globothalamea","Rotaliida","Globobuliminidae","Globobulimina","Globobulimina_sp",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16,153,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24","ASV1195","Monothalamea;CladeA_XX_sp",245,"benthic","Monothalamea","CladeA","CladeA_X","CladeA_XX","CladeA_XX_sp",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,64,4,0,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25","ASV1205","Globothalamea;Oridorsalis_sp",168,"benthic","Globothalamea","Rotaliida","Alabaminidae","Oridorsalis","Oridorsalis_sp",0.976,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26","ASV1219","Monothalamea;CladeB_XX_sp",210,"benthic","Monothalamea","CladeB","CladeB_X","CladeB_XX","CladeB_XX_sp",0.992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27","ASV1222","Monothalamea;ENFOR5_XX_sp",221,"benthic","Monothalamea","ENFOR5","ENFOR5_X","ENFOR5_XX","ENFOR5_XX_sp",0.973,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"28","ASV1226","Monothalamea;ENFOR5_XX_sp",309,"benthic","Monothalamea","ENFOR5","ENFOR5_X","ENFOR5_XX","ENFOR5_XX_sp",0.987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,109,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29","ASV123","Globothalamea;Rotaliida_XX_sp",7641,"benthic","Globothalamea","Rotaliida","Rotaliida_X","Rotaliida_XX","Rotaliida_XX_sp",1,0,0,0,2,0,0,0,6,4,0,1,0,0,0,44,15,11,4,644,3447,0,8,19,0,0,0,0,0,6,222,1354,0,0,0,1,0,0,0,0,239,28,59,2,0,0,6,0,0,7,49,684,2,193,0,39,0,0,63,0,0,0,8,0,0,0,0,0,0,0,19,0,0,0,13,0,0,6,47,0,88,7,24,0,0,199,24,47
"30","ASV1230","Monothalamea;CladeC_XX_sp",226,"benthic","Monothalamea","CladeC","CladeC_X","CladeC_XX","CladeC_XX_sp",1,0,11,1,26,0,12,25,28,0,58,2,12,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,5,2,0,0,0,6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
"31","ASV1233","Monothalamea;ENFOR7_XX_sp",260,"benthic","Monothalamea","ENFOR7","ENFOR7_X","ENFOR7_XX","ENFOR7_XX_sp",0.986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0
"32","ASV124","Monothalamea;Bathyallogromia_kalaallita",7304,"benthic","Monothalamea","CladeC","Bathyallogromiidae","Bathyallogromia","Bathyallogromia_kalaallita",0.993,0,285,9,0,0,76,110,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,163,0,0,0,0,0,0,0,0,0,0,27,10,3,0,0,6,6,0,0,2965,3377,68,0,0,180,0,0,0,0,0,0,0,0,0,0,0,7,0,0
"33","ASV1242","Monothalamea;Vellaria_sp",143,"benthic","Monothalamea","CladeE","Vellariidae","Vellaria","Vellaria_sp",0.976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
"34","ASV125","Globothalamea;",6808,"benthic","Globothalamea","Rotaliida","Cassidulinidae","","",1,0,2,8,0,0,0,0,2,0,0,0,30,0,0,281,3,5,5,1994,46,14,10,5,0,0,1,0,0,0,10,1707,0,0,8,3,0,0,0,0,0,20,82,0,0,0,74,8,0,0,234,1,0,1,64,40,0,0,10,0,0,0,26,0,0,0,0,0,0,0,27,0,70,0,18,0,0,334,150,0,0,868,34,0,0,434,57,122
"35","ASV126","Monothalamea;Monothalamea_XXX_sp",8801,"benthic","Monothalamea","Monothalamea_X","Monothalamea_XX","Monothalamea_XXX","Monothalamea_XXX_sp",0.992,0,0,0,568,0,0,0,269,0,0,0,683,0,0,0,14,0,0,0,21,0,0,0,5,0,0,0,4,0,0,0,0,0,2,17,0,0,0,2,0,0,0,0,0,0,0,280,0,0,0,1,0,0,0,48,0,0,1526,0,0,0,719,0,0,0,701,0,0,0,1601,0,0,0,2074,0,0,0,44,0,0,0,74,0,0,0,148,0
"36","ASV1278","Monothalamea;CladeY_XX_sp",302,"benthic","Monothalamea","CladeY","CladeY_X","CladeY_XX","CladeY_XX_sp",0.99,0,0,0,0,0,95,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37","ASV1288","Globothalamea;Reophax_sp",162,"benthic","Globothalamea","Textulariida","Reophacidae","Reophax","Reophax_sp",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,18,0,0,0,0,0,2,18,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,18,0,0,6,47,19
"38","ASV1289","Globothalamea;Textularia_gramen",269,"benthic","Globothalamea","Textulariida","Textulariidae","Textularia","Textularia_gramen",0.977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39","ASV129","Monothalamea;CladeY_XX_sp",6841,"benthic","Monothalamea","CladeY","CladeY_X","CladeY_XX","CladeY_XX_sp",1,0,0,0,0,0,0,0,0,0,0,133,2282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,2399,0,0,0,0,0,251,0,1535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
"40","ASV13","Monothalamea;Cylindrogullmia_alba",64943,"benthic","Monothalamea","CladeC","CladeC_X","Cylindrogullmia","Cylindrogullmia_alba",1,445,1120,46881,8,0,0,0,417,0,34,52,17,0,0,0,31,0,0,13,84,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,1,0,0,0,166,0,0,14535,16,0,0,0,0,0,0,0,113,0,0,40,0,0,0,2,0,0,0,19,0,0,0,1,0,0,0,480,0,0,147,1,0,1,148,1,0,1,156,5,0
"41","ASV1300","Globothalamea;Reophax_pilulifera",176,"benthic","Globothalamea","Textulariida","Reophacidae","Reophax","Reophax_pilulifera",1,1,24,14,9,0,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,3,0,35,22,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42","ASV1304","Globothalamea;Reophax_scorpiurus",328,"benthic","Globothalamea","Textulariida","Reophacidae","Reophax","Reophax_scorpiurus",0.976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,2,2,0,0,203,16,0,0,65,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12
"43","ASV1310","Monothalamea;CladeC_XX_sp",197,"benthic","Monothalamea","CladeC","CladeC_X","CladeC_XX","CladeC_XX_sp",0.993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"44","ASV1315","Globothalamea;",204,"benthic","Globothalamea","Rotaliida","Cassidulinidae","","",0.979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,193,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"45","ASV1318","Monothalamea;Shepheardellidae_X_sp",434,"benthic","Monothalamea","CladeG","Shepheardellidae","Shepheardellidae_X","Shepheardellidae_X_sp",0.972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"46","ASV1333","Monothalamea;Monothalamea_XXX_sp",264,"benthic","Monothalamea","Monothalamea_X","Monothalamea_XX","Monothalamea_XXX","Monothalamea_XXX_sp",0.992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0
"47","ASV1343","Monothalamea;Bathysiphon_argenteus",177,"benthic","Monothalamea","CladeBM","CladeBM_X","Bathysiphon","Bathysiphon_argenteus",1,0,0,0,40,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,23,0,0,0,64,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,15
"48","ASV1345","Monothalamea;ENFOR3_XX_sp",200,"benthic","Monothalamea","ENFOR3","ENFOR3_X","ENFOR3_XX","ENFOR3_XX_sp",0.973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,11,0,0,0,27,0,0,0,0,0,5,10,0,0,0,3,0,0,0,59,0,0,0,38,0,0,0,32,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"49","ASV1355","Monothalamea;ENFOR3_XX_sp",257,"benthic","Monothalamea","ENFOR3","ENFOR3_X","ENFOR3_XX","ENFOR3_XX_sp",0.973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,85,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,13,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0
"50","ASV1358","Monothalamea;ENFOR3_XX_sp",110,"benthic","Monothalamea","ENFOR3","ENFOR3_X","ENFOR3_XX","ENFOR3_XX_sp",0.973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,14,0,0,0,47,0
"51","ASV136","Monothalamea;CladeA_XX_sp",4297,"benthic","Monothalamea","CladeA","CladeA_X","CladeA_XX","CladeA_XX_sp",1,2,11,3,32,0,0,0,25,0,0,0,104,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,7,0,0,0,0,0,1,0,0,2,0,0,0,0,1,40,0,0,0,2,0,0,7,0,0,0,311,8,0,0,70,0,1,2,220,0,92,206,805,0,76,197,144,0,0,11,3,0,15,1205,3,0,0,270,15,1,0,402,0,0
"52","ASV1396","Globothalamea;Nonionoides_grateloupii",195,"benthic","Globothalamea","Rotaliida","Nonionidae","Nonionoides","Nonionoides_grateloupii",0.979,0,0,0,56,0,0,0,8,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,18,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"53","ASV1430","Globothalamea;",171,"benthic","Globothalamea","Rotaliida","Pseudoparrellidae","","",1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,13,0,0,0,12,0,0,13,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,17,0,0,0,0,7
"54","ASV1436","Globothalamea;",174,"benthic","Globothalamea","Rotaliida","Cassidulinidae","","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55","ASV146","Monothalamea;Monothalamea_XXX_sp",9338,"benthic","Monothalamea","Monothalamea_X","Monothalamea_XX","Monothalamea_XXX","Monothalamea_XXX_sp",0.975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9273,0,0,0,0,0,0,1,0,0,0,0,0,0,1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"56","ASV147","Globothalamea;Rosalina_sp",9267,"benthic","Globothalamea","Rotaliida","Rosalinidae","Rosalina","Rosalina_sp",1,0,1,0,0,0,0,0,0,0,0,0,0,29,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,901,0,0,30,0,0,1,0,8245,0,0,53,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57","ASV1489","Monothalamea;",142,"benthic","Monothalamea","","","","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,0,0,0,8,0,0,0,24,0,0,6,0,0,1,7,0,0,0,10,0,0,0,0,0,0,0,1,0,0,3,5,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,22,13
"58","ASV1504","Monothalamea;Monothalamea_XXX_sp",142,"benthic","Monothalamea","Monothalamea_X","Monothalamea_XX","Monothalamea_XXX","Monothalamea_XXX_sp",0.991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"59","ASV1505","Monothalamea;CladeY_XX_sp",156,"benthic","Monothalamea","CladeY","CladeY_X","CladeY_XX","CladeY_XX_sp",0.99,0,0,0,0,0,0,0,0,0,108,15,19,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"60","ASV1521","Globothalamea;Trifarina_earlandii",205,"benthic","Globothalamea","Rotaliida","Uvigerinidae","Trifarina","Trifarina_earlandii",0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,0,0,3,0,0,0,13,0,0,0,7,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0
"61","ASV1536","Monothalamea;CladeB_XX_sp",172,"benthic","Monothalamea","CladeB","CladeB_X","CladeB_XX","CladeB_XX_sp",0.992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78
"62","ASV154","Monothalamea;Limaxia_sp",4890,"benthic","Monothalamea","CladeA","Limaxiidae","Limaxia","Limaxia_sp",1,72,86,15,19,34,29,33,20,400,57,8,9,0,290,16,1,0,1,13,34,0,0,5,9,1,0,338,0,95,0,584,0,0,0,4,0,0,0,0,3,15,4,5,0,0,15,24,0,0,151,1,0,0,0,160,0,0,49,0,7,5,41,0,0,2,0,0,0,1387,61,0,67,0,16,0,0,316,12,0,0,275,12,0,0,29,37,23
"63","ASV1541","Monothalamea;ENFOR8_XX_sp",137,"benthic","Monothalamea","ENFOR8","ENFOR8_X","ENFOR8_XX","ENFOR8_XX_sp",0.977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
